series;model;train_time;val_MAE;val_RMSE;val_sMAPE;test_MAE;test_RMSE;test_sMAPE;error_occurred
B;GRU (16u, 18w, 100e, 32b);10,150545120239258;3,7068099498748803;4,336737108715419;3,694937539194692;3,286879106001419;4,0115796599422024;3,2802183648616654;False
B;GRU (16u, 18w, 150e, 32b);12,775357723236084;3,714724969863894;4,335328564335873;3,702790245902231;3,2845942179361964;4,005442834081649;3,277987067770648;False
B;GRU (16u, 18w, 30e, 64b);6,36085057258606;3,7109202384948756;4,319736995534014;3,6990880238060417;3,3471228859641324;4,037512625098395;3,3405393075511145;False
B;GRU (16u, 18w, 50e, 64b);7,1962199211120605;3,6783510684967067;4,31687017322917;3,6665803117283122;3,3563382697827877;4,047693751805128;3,349732463687764;False
B;GRU (16u, 18w, 100e, 64b);9,53761887550354;3,693832111358645;4,332061629086394;3,681942995435958;3,300912336869672;4,019421098443115;3,2942668819568506;False
B;GRU (16u, 18w, 150e, 64b);11,79866075515747;3,7094184875488305;4,333836951720776;3,6973593928853417;3,2925424286813434;4,00864949345851;3,286039234483773;False
B;GRU (16u, 24w, 30e, 16b);7,054314851760864;3,7245049476623557;4,329746302555519;3,71258360389161;3,3289667765299464;4,035104756675551;3,3224349245674327;False
B;GRU (16u, 24w, 50e, 16b);8,284709692001343;3,729257869720461;4,34663692872393;3,7170452911934992;3,282757152210581;4,010612461952889;3,2763441823315276;False
B;GRU (16u, 24w, 100e, 16b);12,808621406555176;3,6907748699188256;4,3468697521127755;3,6790838768342145;3,295095085375235;4,036910942117965;3,288243086845134;False
B;GRU (16u, 24w, 150e, 16b);14,70891785621643;3,65848608016968;4,313636494775435;3,6468069065131274;3,318456245191168;4,040857492615961;3,31160439642453;False
B;GRU (16u, 24w, 30e, 32b);6,496547222137451;3,719041252136233;4,322912433054096;3,707175722352319;3,3495129671963766;4,039480921645992;3,342922805365772;False
B;GRU (16u, 24w, 50e, 32b);7,837362289428711;3,709033632278445;4,324859017568309;3,697140457820784;3,3228953968394874;4,026317288419673;3,31637136532012;False
B;GRU (16u, 24w, 100e, 32b);10,045957088470459;3,7212457180023217;4,336277582472072;3,7092192669280974;3,279159083510889;4,003411356954679;3,2726313209141114;False
B;GRU (16u, 24w, 150e, 32b);12,755087614059448;3,7180335044860864;4,333524854044106;3,7060061267504234;3,2796545317678727;4,004125274656139;3,273137724991778;False
B;GRU (16u, 24w, 30e, 64b);6,462862253189087;3,8378469944000266;4,425329202748648;3,8250482258384384;3,34097900390625;4,114384519789203;3,3343550163902362;False
B;GRU (16u, 24w, 50e, 64b);7,110462665557861;3,7331103324890162;4,33047740763613;3,7211729473295083;3,349790862112333;4,043396460782397;3,3431905381159512;False
B;GRU (16u, 24w, 100e, 64b);9,362421989440918;3,703927659988406;4,320615981983573;3,6920667391795705;3,327940276174833;4,029763104634678;3,3213809879715996;False
B;GRU (16u, 24w, 150e, 64b);11,604646444320679;3,7057468414306665;4,331852300955732;3,693754638716333;3,292472608161694;4,009218104685885;3,2859205563153004;False
B;GRU (32u, 3w, 30e, 16b);6,642811059951782;3,7132134437561057;4,321128089391021;3,70139721912865;3,3430150349934884;4,050814754321473;3,3363816187751714;False
B;GRU (32u, 3w, 50e, 16b);7,391815662384033;3,6221599102020288;4,282286781861466;3,6104267239078904;3,3378575642903634;4,044155212981534;3,331113463101165;False
